example_id                                                                         | status | run_time        |
./spec/app/controllers/users/registrations_controller_spec.rb[1:1:2:5:2]           | passed | 0.02566 seconds |
./spec/app/controllers/users/registrations_controller_spec.rb[1:1:2:5:3]           | passed | 0.01358 seconds |
./spec/app/controllers/users/registrations_controller_spec.rb[1:1:2:5:4]           | passed | 0.01305 seconds |
./spec/app/controllers/users/registrations_controller_spec.rb[1:1:2:5:5]           | passed | 0.01352 seconds |
./spec/app/controllers/users/registrations_controller_spec.rb[1:1:3:1]             | passed | 0.24987 seconds |
./spec/app/controllers/users/registrations_controller_spec.rb[1:1:3:2]             | passed | 0.05697 seconds |
./spec/app/controllers/users/registrations_controller_spec.rb[1:1:3:3]             | passed | 0.0485 seconds  |
./spec/app/controllers/users/registrations_controller_spec.rb[1:1:3:4]             | passed | 0.05061 seconds |
./spec/app/controllers/users/registrations_controller_spec.rb[1:1:3:5]             | passed | 0.04838 seconds |
./spec/app/controllers/users/registrations_controller_spec.rb[1:1:4:1]             | passed | 0.015 seconds   |
./spec/app/controllers/users/registrations_controller_spec.rb[1:1:4:2]             | passed | 0.04066 seconds |
./spec/app/controllers/users/session_controller_spec.rb[1:1:1:1:1:1]               | passed | 0.0287 seconds  |
./spec/app/controllers/users/session_controller_spec.rb[1:1:1:1:1:2]               | passed | 0.03178 seconds |
./spec/app/controllers/users/session_controller_spec.rb[1:1:1:1:1:3]               | passed | 0.03056 seconds |
./spec/app/controllers/users/session_controller_spec.rb[1:1:1:1:2:1]               | passed | 0.03333 seconds |
./spec/app/controllers/users/session_controller_spec.rb[1:1:1:1:2:2]               | passed | 0.02753 seconds |
./spec/app/controllers/users/session_controller_spec.rb[1:1:1:1:2:3]               | passed | 0.02874 seconds |
./spec/app/controllers/users/session_controller_spec.rb[1:1:1:1:3:1]               | passed | 0.0289 seconds  |
./spec/app/controllers/users/session_controller_spec.rb[1:1:1:1:3:2]               | passed | 0.02865 seconds |
./spec/app/controllers/users/session_controller_spec.rb[1:1:1:1:3:3]               | passed | 0.02954 seconds |
./spec/app/controllers/users/session_controller_spec.rb[1:1:1:2:1:1]               | passed | 0.03242 seconds |
./spec/app/controllers/users/session_controller_spec.rb[1:1:1:2:1:2]               | passed | 0.03033 seconds |
